"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
22,7120,"s_lshr_b32 s3, s3, 26",648,2660,68,0,"/opt/venv/lib/python3.10/site-packages/triton/language/standard.py:43"
22,7124,"s_add_i32 s2, s2, s3",648,2668,76,0,"/opt/venv/lib/python3.10/site-packages/triton/language/standard.py:43"
22,7128,"s_ashr_i32 s2, s2, 6",648,2732,140,0,"/opt/venv/lib/python3.10/site-packages/triton/language/standard.py:43"
22,7132,"s_lshl_b32 s10, s2, 3",648,2684,88,0,"/workspace/test/./gemm.py:56"
22,7136,"s_abs_i32 s2, s10",648,2652,48,0,"/workspace/test/./gemm.py:57"
22,7140,"v_cvt_f32_u32_e32 v2, s2",648,3876,1280,0,"/workspace/test/./gemm.py:57"
22,7144,"s_sub_i32 s12, 0, s2",648,2700,52,0,"/workspace/test/./gemm.py:57"
22,7148,"s_waitcnt vmcnt(0)",648,9008,9008,0,"/opt/venv/lib/python3.10/site-packages/triton/language/standard.py:43"
22,7152,"v_readfirstlane_b32 s3, v95",648,8392,5728,0,"/opt/venv/lib/python3.10/site-packages/triton/language/standard.py:43"
22,7156,"s_add_i32 s3, s3, 63",648,2896,296,10296,"/opt/venv/lib/python3.10/site-packages/triton/language/standard.py:43"
22,7160,"v_rcp_iflag_f32_e32 v2, v2",648,13444,3132,0,"/workspace/test/./gemm.py:57"
22,7164,"s_ashr_i32 s11, s3, 31",648,2612,20,68,"/opt/venv/lib/python3.10/site-packages/triton/language/standard.py:43"
22,7168,"s_lshr_b32 s11, s11, 26",648,2616,24,0,"/opt/venv/lib/python3.10/site-packages/triton/language/standard.py:43"
22,7172,"s_add_i32 s3, s3, s11",648,2620,28,0,"/opt/venv/lib/python3.10/site-packages/triton/language/standard.py:43"
22,7176,"v_mul_f32_e32 v2, 0x4f7ffffe, v2",648,2656,64,0,"/workspace/test/./gemm.py:57"
22,7184,"v_cvt_u32_f32_e32 v2, v2",648,3120,528,0,"/workspace/test/./gemm.py:57"
22,7188,"s_xor_b32 s11, s8, s10",648,2980,388,0,"/workspace/test/./gemm.py:57"
22,7192,"s_ashr_i32 s3, s3, 6",648,2648,56,0,"/opt/venv/lib/python3.10/site-packages/triton/language/standard.py:43"
22,7196,"s_ashr_i32 s11, s11, 31",648,2636,32,0,"/workspace/test/./gemm.py:57"
22,7200,"v_readfirstlane_b32 s13, v2",648,6128,3520,0,"/workspace/test/./gemm.py:57"
22,7204,"s_mul_i32 s12, s12, s13",648,3304,712,10352,"/workspace/test/./gemm.py:57"
22,7208,"s_mul_hi_u32 s12, s13, s12",648,2640,48,0,"/workspace/test/./gemm.py:57"
22,7212,"s_add_i32 s13, s13, s12",648,2636,40,0,"/workspace/test/./gemm.py:57"
22,7216,"s_mul_hi_u32 s12, s9, s13",648,2672,76,0,"/workspace/test/./gemm.py:57"
22,7220,"s_mul_i32 s13, s12, s2",648,2732,140,0,"/workspace/test/./gemm.py:57"
22,7224,"s_sub_i32 s13, s9, s13",648,2620,28,0,"/workspace/test/./gemm.py:57"
22,7228,"s_add_i32 s15, s12, 1",648,2608,16,0,"/workspace/test/./gemm.py:57"
22,7232,"s_sub_i32 s20, s13, s2",648,2736,140,0,"/workspace/test/./gemm.py:57"
22,7236,"s_cmp_ge_u32 s13, s2",648,2620,28,0,"/workspace/test/./gemm.py:57"
22,7240,"s_cselect_b32 s12, s15, s12",648,2616,24,0,"/workspace/test/./gemm.py:57"
22,7244,"s_cselect_b32 s13, s20, s13",648,2656,64,0,"/workspace/test/./gemm.py:57"
22,7248,"s_add_i32 s15, s12, 1",648,2612,20,0,"/workspace/test/./gemm.py:57"
22,7252,"s_cmp_ge_u32 s13, s2",648,2652,56,0,"/workspace/test/./gemm.py:57"
22,7256,"s_cselect_b32 s2, s15, s12",648,2688,96,0,"/workspace/test/./gemm.py:57"
22,7260,"s_xor_b32 s2, s2, s11",648,2768,176,0,"/workspace/test/./gemm.py:57"
22,7264,"s_sub_i32 s15, s2, s11",648,2824,232,0,"/workspace/test/./gemm.py:57"
22,7268,"s_lshl_b32 s12, s15, 3",648,2728,136,0,"/workspace/test/./gemm.py:58"
22,7272,"s_sub_i32 s2, s3, s12",648,2640,48,0,"/workspace/test/./gemm.py:59"
22,7276,"s_min_i32 s13, s2, 8",648,2636,44,0,"/workspace/test/./gemm.py:59"
22,7280,"s_abs_i32 s11, s13",648,2604,12,0,"/workspace/test/./gemm.py:60"
22,7284,"v_cvt_f32_u32_e32 v2, s11",648,3120,520,0,"/workspace/test/./gemm.py:60"
22,7288,"s_mul_i32 s15, s15, s10",648,2784,192,0,"/workspace/test/./gemm.py:61"
22,7292,"s_sub_i32 s10, 0, s11",648,2728,136,0,"/workspace/test/./gemm.py:60"
22,7296,"s_ashr_i32 s20, s8, 31",648,2684,84,0,"/workspace/test/./gemm.py:60"
22,7300,"v_rcp_iflag_f32_e32 v5, v2",648,13884,3520,0,"/workspace/test/./gemm.py:60"
22,7304,"v_mad_u64_u32 v[2:3], s[2:3], s22, v51, v[22:23]",648,2676,84,4,"/workspace/test/./gemm.py:75"
22,7312,"v_cmp_gt_i32_e64 s[2:3], s14, v22",648,3920,1328,0,"/workspace/test/./gemm.py:85"
22,7320,"v_mul_f32_e32 v5, 0x4f7ffffe, v5",648,2600,0,0,"/workspace/test/./gemm.py:60"
22,7328,"v_cvt_u32_f32_e32 v5, v5",648,3572,976,0,"/workspace/test/./gemm.py:60"
22,7332,"v_lshl_add_u32 v3, s22, 5, v2",648,3012,420,0,"/workspace/test/./gemm.py:75"
22,7340,"v_readfirstlane_b32 s21, v5",648,6236,3636,0,"/workspace/test/./gemm.py:60"
22,7344,"s_mul_i32 s10, s10, s21",648,2660,64,10360,"/workspace/test/./gemm.py:60"
22,7348,"s_mul_hi_u32 s10, s21, s10",648,2768,176,0,"/workspace/test/./gemm.py:60"
22,7352,"s_add_i32 s21, s21, s10",648,2692,100,0,"/workspace/test/./gemm.py:60"
22,7356,"s_mul_hi_u32 s10, s9, s21",648,2756,164,0,"/workspace/test/./gemm.py:60"
22,7360,"s_mul_i32 s10, s10, s11",648,2648,56,0,"/workspace/test/./gemm.py:60"
22,7364,"s_sub_i32 s9, s9, s10",648,2684,92,0,"/workspace/test/./gemm.py:60"
22,7368,"s_sub_i32 s10, s9, s11",648,2704,108,0,"/workspace/test/./gemm.py:60"
22,7372,"s_cmp_ge_u32 s9, s11",648,2600,8,0,"/workspace/test/./gemm.py:60"
22,7376,"s_cselect_b32 s9, s10, s9",648,2720,128,0,"/workspace/test/./gemm.py:60"
22,7380,"s_sub_i32 s10, s9, s11",648,2952,356,0,"/workspace/test/./gemm.py:60"
22,7384,"s_cmp_ge_u32 s9, s11",648,2752,156,0,"/workspace/test/./gemm.py:60"
22,7388,"s_cselect_b32 s9, s10, s9",648,2604,12,0,"/workspace/test/./gemm.py:60"
22,7392,"s_sub_i32 s8, s8, s15",648,2684,88,0,"/workspace/test/./gemm.py:61"
22,7396,"s_xor_b32 s9, s9, s20",648,2708,116,0,"/workspace/test/./gemm.py:60"
22,7400,"s_xor_b32 s10, s8, s13",648,2640,48,0,"/workspace/test/./gemm.py:61"
22,7404,"s_abs_i32 s8, s8",648,2748,156,0,"/workspace/test/./gemm.py:61"
22,7408,"s_sub_i32 s9, s9, s20",648,2700,108,0,"/workspace/test/./gemm.py:60"
22,7412,"s_ashr_i32 s20, s10, 31",648,2828,236,0,"/workspace/test/./gemm.py:61"
22,7416,"s_mul_hi_u32 s10, s8, s21",648,2728,136,0,"/workspace/test/./gemm.py:61"
22,7420,"s_add_i32 s12, s12, s9",648,2684,92,0,"/workspace/test/./gemm.py:60"
22,7424,"s_mul_i32 s9, s10, s11",648,2756,164,0,"/workspace/test/./gemm.py:61"
22,7428,"s_sub_i32 s8, s8, s9",648,2656,64,0,"/workspace/test/./gemm.py:61"
22,7432,"s_add_i32 s13, s10, 1",648,2624,32,0,"/workspace/test/./gemm.py:61"
22,7436,"s_sub_i32 s9, s8, s11",648,2724,132,0,"/workspace/test/./gemm.py:61"
22,7440,"s_cmp_ge_u32 s8, s11",648,2828,236,0,"/workspace/test/./gemm.py:61"
22,7444,"s_cselect_b32 s10, s13, s10",648,2748,156,0,"/workspace/test/./gemm.py:61"
22,7448,"s_cselect_b32 s8, s9, s8",648,2688,96,0,"/workspace/test/./gemm.py:61"
22,7452,"s_add_i32 s9, s10, 1",648,2808,212,0,"/workspace/test/./gemm.py:61"
22,7456,"s_cmp_ge_u32 s8, s11",648,2704,112,0,"/workspace/test/./gemm.py:61"
22,7460,"s_cselect_b32 s9, s9, s10",648,2596,4,0,"/workspace/test/./gemm.py:61"
22,7464,"s_lshl_b32 s8, s18, 2",648,2964,368,0,"/workspace/test/./gemm.py:63"
22,7468,"s_xor_b32 s21, s9, s20",648,2656,64,0,"/workspace/test/./gemm.py:61"
22,7472,"s_ashr_i32 s9, s8, 31",648,2724,132,0,"/workspace/test/./gemm.py:64"
22,7476,"s_sub_i32 s13, s21, s20",648,2828,236,0,"/workspace/test/./gemm.py:61"
22,7480,"s_lshl_b64 s[8:9], s[8:9], 2",648,2600,8,0,"/workspace/test/./gemm.py:64"
22,7484,"s_add_u32 s10, s16, s8",648,2708,116,0,"/workspace/test/./gemm.py:64"
22,7488,"s_addc_u32 s11, s17, s9",648,2828,236,0,"/workspace/test/./gemm.py:64"
22,7492,"s_lshl_b64 s[8:9], s[18:19], 3",648,2676,60,0,"/workspace/test/./gemm.py:69"
22,7496,"s_add_u32 s6, s6, s8",648,2704,112,0,"/workspace/test/./gemm.py:69"
22,7500,"s_addc_u32 s7, s7, s9",648,2812,220,0,"/workspace/test/./gemm.py:69"
22,7504,"s_lshl_b32 s28, s12, 6",648,2804,188,0,"/workspace/test/./gemm.py:71"
22,7508,"s_lshl_b32 s15, s13, 6",648,2872,280,0,"/workspace/test/./gemm.py:72"
22,7512,"s_add_i32 s17, s14, 63",648,2616,24,0,"/opt/venv/lib/python3.10/site-packages/triton/language/standard.py:43"
22,7516,"v_or_b32_e32 v5, s28, v51",648,2996,404,0,"/workspace/test/./gemm.py:71"
22,7520,"v_add_u32_e32 v96, s28, v4",648,3204,612,0,"/workspace/test/./gemm.py:75"
22,7524,"s_cmp_gt_i32 s17, 63",648,2616,24,0,"/workspace/test/./gemm.py:80"
22,7528,"v_or_b32_e32 v4, 32, v5",648,3224,596,0,"/workspace/test/./gemm.py:71"
22,7532,"v_cmp_lt_i32_e32 vcc, v5, v95",648,4056,1408,0,"/workspace/test/./gemm.py:85"
22,7536,"global_load_dwordx2 v[56:57], v1, s[6:7]",648,8768,6116,5128,"/workspace/test/./gemm.py:69"
22,7544,"v_mul_lo_u32 v6, v96, s22",648,4400,1808,0,"/workspace/test/./gemm.py:75"
22,7552,"s_cselect_b64 s[18:19], -1, 0",648,2644,16,0,"/workspace/test/./gemm.py:80"
22,7556,"v_cmp_lt_i32_e64 s[6:7], v4, v95",648,3952,628,0,"/workspace/test/./gemm.py:85"
22,7564,"s_and_b64 s[8:9], s[2:3], vcc",648,2672,64,9636,"/workspace/test/./gemm.py:85"
22,7568,"v_add_lshl_u32 v4, v6, v2, 1",648,5284,2692,0,"/workspace/test/./gemm.py:90"
22,7576,"s_and_b64 s[12:13], s[2:3], s[6:7]",648,2640,24,0,"/workspace/test/./gemm.py:85"
22,7580,"s_and_b64 s[2:3], s[18:19], s[8:9]",648,2692,100,0,"/workspace/test/./gemm.py:80"
22,7584,"s_and_b32 s25, s25, 0xffff",648,2592,0,0,"/workspace/test/./gemm.py:90"
22,7592,"s_lshl_b32 s30, s23, 2",648,2632,36,0,"/workspace/test/./gemm.py:76"
22,7596,"s_lshl_b32 s31, s23, 3",648,2720,128,0,"/workspace/test/./gemm.py:76"
22,7600,"s_lshl_b32 s16, s23, 6",648,2780,188,0,"/workspace/test/./gemm.py:99"
22,7604,"v_cndmask_b32_e64 v4, v23, v4, s[2:3]",648,3788,1196,0,"/workspace/test/./gemm.py:90"
22,7612,"s_and_b64 s[2:3], s[18:19], s[12:13]",648,2760,168,0,"/workspace/test/./gemm.py:80"
22,7616,"s_cmpk_gt_i32 s17, 0x7f",648,2860,244,0,"/workspace/test/./gemm.py:80"
22,7620,"v_add_lshl_u32 v5, v6, v3, 1",648,3512,920,0,"/workspace/test/./gemm.py:90"
22,7628,"s_cselect_b64 s[12:13], -1, 0",648,2684,60,0,"/workspace/test/./gemm.py:80"
22,7632,"s_sub_i32 s29, s14, 64",648,2720,128,0,"/workspace/test/./gemm.py:81"
22,7636,"v_cndmask_b32_e64 v5, v23, v5, s[2:3]",648,2756,148,0,"/workspace/test/./gemm.py:90"
22,7644,"v_cmp_gt_i32_e64 s[2:3], s29, v22",648,3820,1228,0,"/workspace/test/./gemm.py:85"
22,7652,"v_add_u32_e32 v6, 64, v6",648,2864,248,0,"/workspace/test/./gemm.py:98"
22,7656,"s_and_b64 s[8:9], s[2:3], vcc",648,2620,28,7512,"/workspace/test/./gemm.py:85"
22,7660,"v_add_lshl_u32 v2, v6, v2, 1",648,4824,2232,0,"/workspace/test/./gemm.py:90"
22,7668,"s_and_b64 s[8:9], s[12:13], s[8:9]",648,2832,240,0,"/workspace/test/./gemm.py:80"
22,7672,"s_and_b64 s[2:3], s[2:3], s[6:7]",648,2664,72,0,"/workspace/test/./gemm.py:85"
22,7676,"v_add_lshl_u32 v3, v6, v3, 1",648,5788,3196,0,"/workspace/test/./gemm.py:90"
22,7684,"v_cndmask_b32_e64 v2, v23, v2, s[8:9]",648,3180,588,0,"/workspace/test/./gemm.py:90"
